country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status
USA,NLIGHT,LASR,"NLIGHT, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OIL DRI CORP AMERICA,,,,0.0,needs_review
USA,ORIC PHARMACEUTICALS,ORIC,"Oric Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OUSTER,OUST,"Ouster, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PORCH GROUP A,PRCH,"Porch Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,POWER SOLUTIONS INTL,,,,0.0,needs_review
USA,RED CAT HOLDINGS INC,RCAT,"Red Cat Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SANA BIOTECHNOLOGY,SANA,"Sana Biotechnology, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SHARPLINK GAMING,,,,0.0,needs_review
USA,SMARTSTOP SELF STOR REIT,,,,0.0,needs_review
USA,THREDUP A,TDUP,ThredUp Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TREVI THERAPEUTICS,TRVI,"Trevi Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,USA RARE EARTH,USAR,"USA Rare Earth, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WILLDAN GROUP,WLDN,"Willdan Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,XERIS BIOPHARMA HOLDINGS,XERS,"Xeris Biopharma Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ANTERIX,ATEX,Anterix Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,B&G FOODS,BGS,"B&G Foods, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIOVENTUS,BVS,Bioventus Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BOSTON OMAHA A,BOC,BOSTON OMAHA Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BUTTERFLY NETWORK A,BFLY,"Butterfly Network, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CAPRICOR THERAPEUTICS,CAPR,"CAPRICOR THERAPEUTICS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CROSS COUNTRY HEALTHCARE,CCRN,CROSS COUNTRY HEALTHCARE INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CYTEK BIOSCIENCES,CTKB,"Cytek Biosciences, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FORTREA HOLDINGS,FTRE,Fortrea Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,JACK IN THE BOX,JACK,JACK IN THE BOX INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,JELD WEN HOLDING,JELD,"JELD-WEN Holding, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KRONOS WORLDWIDE,KRO,KRONOS WORLDWIDE INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MESA LABORATORIES,MLAB,MESA LABORATORIES INC /CO/,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MONRO,MNRO,"MONRO, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ORTHOFIX MEDICAL,OFIX,Orthofix Medical Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PROTHENA CORP,,,,0.0,needs_review
USA,ROCKET COMPANIES A,RKT,"Rocket Companies, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ROCKET PHARMACEUTICALS,RCKT,"ROCKET PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RXSIGHT,RXST,"RxSight, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SAVARA,SVRA,Savara Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SELECTQUOTE,SLQT,"SelectQuote, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SIMULATIONS PLUS,SLP,"Simulations Plus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SMITH & WESSON BRANDS,SWBI,"SMITH & WESSON BRANDS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WABASH NATIONAL CORP,WNC,WABASH NATIONAL Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,YORK WATER CO,YORW,YORK WATER CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZIPRECRUITER A,ZIP,"ZIPRECRUITER, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,ABLEPRINT TECHNOLOGY,7734,"AblePrint Technology Co., Ltd. / 印能科技",Round8b Company IR says MOPS stock code 7734; Yahoo Finance 7734.TWO / StockAnalysis TPEX:7734.,0.98,verified_tw_yahoo_google_round8b
TAIWAN,FIRST HI TEC ENTERPRISE,5439,"First Hi-tec Enterprise Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `First Hi-tec Enterprise Co., Ltd.`/5439.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FHt | 高技 | 高技企業股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,FULLTECH FIBER GLASS,1815,Fulltech Fiber Glass Corp.,Round7 current-code discovery: Yahoo Finance search matched `Fulltech Fiber Glass Corp.`/1815.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FFG | 富喬 | 富喬工業股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,MEGA UNION TECHNOLOGY,6944,Mega Union,FinLab company_basic_info:英文簡稱,0.9376,verified_tw_reference_fuzzy
TAIWAN,WISELINK,8932,Wiselink,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,CHUNG HWA PULP CORP,4205,CHUNG HWA,FinLab company_basic_info:英文簡稱,0.9543,verified_tw_reference_fuzzy
USA,ALASKA AIR GROUP,ALK,"ALASKA AIR GROUP, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,4D MOLECULAR,,,,0.0,needs_review
USA,ARDELYX,ARDX,"ARDELYX, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARHAUS A,ARHS,"Arhaus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIOHAVEN,BHVN,Biohaven Ltd.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BLUE BIRD (US),BLBD,Blue Bird Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BLUEGREEN VAC HLD,,,,0.0,needs_review
USA,COMPASS THERAPEUTICS,CMPX,"Compass Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CYMABAY THERAPEUTICS,CBAY,"CymaBay Therapeutics, Inc.",web_verified_round2:https://www.sec.gov/Archives/edgar/data/1042074/000119312524031185/d791540dex991.htm,0.98,verified_us_web_high_confidence
USA,DISTRIBUTION SOLN GRP,,,,0.0,needs_review
USA,EVERQUOTE A,EVER,"EverQuote, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,F&G ANNUITIES & LIFE,FG,"F&G Annuities & Life, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HASHICORP A,,,,0.0,needs_review
USA,IVANHOE ELECTRIC,IE,Ivanhoe Electric Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,JANUX THERAPEUTICS,JANX,"Janux Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OIL STATES INTERNATIONAL,OIS,"OIL STATES INTERNATIONAL, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,POSEIDA THERAPEUTICS,,,,0.0,needs_review
USA,PRIME MEDICINE,PRME,"Prime Medicine, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SATIXFY COMMUNICATIONS,,,,0.0,needs_review
USA,SENTINELONE INC A,S,"SentinelOne, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SIGHT SCIENCES,SGHT,"Sight Sciences, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SYMBOTIC A,SYM,Symbotic Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TIPTREE,TIPT,TIPTREE INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VIKING THERAPEUTICS,VKTX,"Viking Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZYMEWORKS (US),ZYME,Zymeworks Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZYNEX,,,,0.0,needs_review
USA,908 DEVICES,MASS,908 Devices Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALTO INGREDIENTS INC,ALTO,"Alto Ingredients, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMMO,,,,0.0,needs_review
USA,BARK,BARK,"Bark, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BEACHBODY COMPANY A,BODI,"Beachbody Company, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CARDLYTICS,CDLX,"Cardlytics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CELULARITY,CELU,Celularity Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CONTAINER STORE GROUP,TCS,"The Container Store Group, Inc.",web_verified_round2:https://investor.containerstore.com/investor-kit/default.aspx,0.97,verified_us_web_high_confidence
USA,EASTMAN KODAK,KODK,EASTMAN KODAK CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,EDGIO,,,,0.0,needs_review
USA,F45 TRAINING HOLDINGS,,,,0.0,needs_review
USA,GENERATION BIO,,,,0.0,needs_review
USA,GOSSAMER BIO,GOSS,"Gossamer Bio, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GREENLIGHT BIOSCIENCES,,,,0.0,needs_review
USA,HELIOGEN,,,,0.0,needs_review
USA,HONEST COMPANY,HNST,"Honest Company, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INDUSTRIAL LOGIS PPTYS,,,,0.0,needs_review
USA,INNOVID A,,,,0.0,needs_review
USA,INOTIV,NOTV,"Inotiv, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LANDS' END,LE,"LANDS' END, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LORDSTOWN MOTORS CORP A,,,,0.0,needs_review
USA,MARKFORGED HOLDING,,,,0.0,needs_review
USA,MEIRAGTX HOLDINGS,MGTX,MeiraGTx Holdings plc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NEXTNAV,NN,NEXTNAV INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NKARTA,NKTX,"Nkarta, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OCUGEN,OCGN,"Ocugen, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OPTIMIZERX,OPRX,OptimizeRx Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PLAYTIKA HOLDING CORP,PLTK,Playtika Holding Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,QUANTUM-SI A,QSI,Quantum-Si Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SARCOS TECH & ROBO CORP,,,,0.0,needs_review
USA,SKILLSOFT A,SKIL,Skillsoft Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SKILLZ A,SKLZ,Skillz Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TATTOOED CHEF,,,,0.0,needs_review
USA,TUPPERWARE BRANDS,,,,0.0,needs_review
USA,WW INTERNATIONAL,WW,"WW INTERNATIONAL, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,Y MABS THERAPEUTICS,,,,0.0,needs_review
USA,ALTIMMUNE,ALT,"Altimmune, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMBRX BIOPHARMA,,,,0.0,needs_review
USA,AN2 THERAPEUTICS,ANTX,"AN2 Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,APPLIED OPTOELECTRONICS,AAOI,"APPLIED OPTOELECTRONICS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ATLAS ENERGY SOLUTIONS,AESI,Atlas Energy Solutions Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CARGO THERAPEUTICS,,,,0.0,needs_review
USA,CRAWFORD & CO A,CRD-A,CRAWFORD & CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DIEBOLD NIXDORF,DBD,"DIEBOLD NIXDORF, Inc",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,EYEPOINT PHARMACEUTICALS,,,,0.0,needs_review
USA,FUSION PHARMACEUTICALS,,,,0.0,needs_review
USA,HAMILTON INS GRP B,,,,0.0,needs_review
USA,ICOSAVAX,,,,0.0,needs_review
USA,IMMUNOME,IMNM,Immunome Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KLAVIYO A,KVYO,"Klaviyo, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LIQUIDIA CORPORATION,LQDA,Liquidia Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LONGBOARD PHARMA,,,,0.0,needs_review
USA,RAYZEBIO,,,,0.0,needs_review
USA,SPYRE THERAPEUTICS,SYRE,"Spyre Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ACLARIS THERAPEUTICS,ACRS,"Aclaris Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AGENUS,AGEN,AGENUS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BEAUTY HEALTH A,,,,0.0,needs_review
USA,CHILDREN'S PLACE,PLCE,"Children's Place, Inc. (The) - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,COHERUS BIOSCIENCES,,,,0.0,needs_review
USA,DESKTOP METAL A,,,,0.0,needs_review
USA,ENVIVA,,,,0.0,needs_review
USA,FISKER A,,,,0.0,needs_review
USA,FREYR BATTERY,,,,0.0,needs_review
USA,HALLADOR ENERGY CO,HNRG,HALLADOR ENERGY CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HIRERIGHT HOLDINGS,,,,0.0,needs_review
USA,MAGNACHIP SEMICONDUCTOR,MX,MAGNACHIP SEMICONDUCTOR Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MURAL ONCOLOGY,,,,0.0,needs_review
USA,NET POWER,NPWR,NET Power Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PLAYSTUDIOS A,MYPS,"PLAYSTUDIOS, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SLEEP NUMBER CORPORATION,SNBR,Sleep Number Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TRAEGER,COOK,"Traeger, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VENTYX BIOSCIENCES,,,,0.0,needs_review
USA,VERTEX ENERGY,,,,0.0,needs_review
USA,WIDEOPENWEST,,,,0.0,needs_review
USA,ADTRAN HOLDINGS,ADTN,"ADTRAN Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ANAVEX LIFE SCIENCES,AVXL,ANAVEX LIFE SCIENCES CORP.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARIS WATER SOLUTIONS A,,,,0.0,needs_review
USA,ATLANTICUS HOLDINGS,ATLC,Atlanticus Holdings Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AXOGEN,AXGN,"Axogen, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIGBEAR.AI HOLDINGS,BBAI,"BigBear.ai Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BKV CORP,BKV,BKV Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CERIBELL,CBLL,"Ceribell, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CORMEDIX,CRMD,CorMedix Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,D-WAVE QUANTUM,QBTS,D-Wave Quantum Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DAVE A,DAVE,Dave Inc.  - Class A Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,ESQUIRE FINANCIAL HLDGS,,,,0.0,needs_review
USA,EVE HLDG,,,,0.0,needs_review
USA,FIRSTSUN CAPITAL BANCORP,FSUN,FIRSTSUN CAPITAL BANCORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INNODATA,INOD,INNODATA INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INTUITIVE MACHINES,LUNR,"Intuitive Machines, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KINDERCARE LEARNING CO,,,,0.0,needs_review
USA,LOAR HLDGS,,,,0.0,needs_review
USA,NANO NUCLEAR ENERGY,NNE,Nano Nuclear Energy Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NATURAL GROCERS BY VIT,,,,0.0,needs_review
USA,PERPETUA RESOURCES(US),PPTA,PERPETUA RESOURCES CORP.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,POWERFLEET,AIOT,"Powerfleet, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,QUANTUM COMPUTING,QUBT,Quantum Computing Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,REALREAL (THE),REAL,"The RealReal, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,REDWIRE,RDW,Redwire Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RIGETTI COMPUTING,RGTI,"Rigetti Computing, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SEPTERNA,SEPN,"Septerna, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SERVE ROBOTICS,SERV,Serve Robotics Inc. - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,SILA REALTY TRUST,SILA,"Sila Realty Trust, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SOLARIS ENERGY INFRA A,,,,0.0,needs_review
USA,STANDARDAERO,SARO,"StandardAero, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALECTOR,ALEC,"Alector, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALLOGENE THERAPEUTICS,ALLO,"Allogene Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ANGI A,ANGI,Angi Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ANYWHERE REAL ESTATE,,,,0.0,needs_review
USA,APPLIED THERAPEUTICS,,,,0.0,needs_review
USA,BEYOND,,,,0.0,needs_review
USA,BEYOND MEAT,BYND,"BEYOND MEAT, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CASSAVA SCIENCES,,,,0.0,needs_review
USA,CHATHAM LODGING TRUST,CLDT,Chatham Lodging Trust,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DIAMOND HILL INV GRP,,,,0.0,needs_review
USA,DIANTHUS THERAPEUTICS,DNTH,"Dianthus Therapeutics, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,DINE BRANDS GLOBAL,DIN,"Dine Brands Global, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FRANKLIN COVEY CO,FC,FRANKLIN COVEY CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GENIE ENERGY B,GNE,Genie Energy Ltd.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GLADSTONE LAND CORP,LAND,GLADSTONE LAND Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GRAY MEDIA,GTN,"GRAY MEDIA, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GROUPON,GRPN,"Groupon, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HAIN CELESTIAL GROUP,HAIN,HAIN CELESTIAL GROUP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HAVERTY FURNITURE,,,,0.0,needs_review
USA,KEROS THERAPEUTICS,KROS,"Keros Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KORRO BIO,KRRO,"Korro Bio, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LESLIES,,,,0.0,needs_review
USA,MERCER INTERNATIONAL,MERC,MERCER INTERNATIONAL INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MOVADO GROUP,MOV,MOVADO GROUP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MYERS INDUSTRIES,MYE,MYERS INDUSTRIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NATIONAL RESEARCH CORP,,,,0.0,needs_review
USA,NEUMORA THERAPEUTICS,NMRA,"Neumora Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OLEMA PHARMACEUTICALS,OLMA,"Olema Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OLYMPIC STEEL,,,,0.0,needs_review
USA,OMEGA FLEX,OFLX,"Omega Flex, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OMNIAB,OABI,"OmniAb, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PERSPECTIVE THERAPEUTICS,CATX,"Perspective Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,QUANTERIX,QTRX,Quanterix Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RADIUS RECYCLING A,,,,0.0,needs_review
USA,REGENXBIO,RGNX,REGENXBIO Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,REVANCE THERAPEUTICS,,,,0.0,needs_review
USA,RMR GROUP,RMR,RMR GROUP INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SAGE THERAPEUTICS,,,,0.0,needs_review
USA,SERVICE PROPERTIES,,,,0.0,needs_review
USA,SUNNOVA ENERGY INTL,,,,0.0,needs_review
USA,TANGO THERAPEUTICS,TNGX,"Tango Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TEJON RANCH CO,TRC,TEJON RANCH CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,THERAVANCE BIOPHARMA,TBPH,"Theravance Biopharma, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,ALL RING TECH,6187,ALL RING,FinLab company_basic_info:英文簡稱,0.9515,verified_tw_reference_fuzzy
TAIWAN,ITH,6962,ITH Corporation,FinLab company_basic_info:公司名稱,1.0,mapped_exact_normalized
TAIWAN,PLAYNITRIDE,6854,PlayNitride Inc.,FinLab company_basic_info:公司名稱,1.0,mapped_exact_normalized
TAIWAN,POSIFLEX,8114,POSIFLEX,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,SPORTS GEAR,6768,"Sports Gear Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Sports Gear Co., Ltd.`/6768.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: SPG-KY | 志強-KY | 志強國際企業股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,STARLUX AIRLINES,2646,STARLUX AIR,FinLab company_basic_info:英文簡稱,0.9587,verified_tw_reference_fuzzy
TAIWAN,TIGERAIR TAIWAN,6757,"Tigerair Taiwan Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Tigerair Taiwan Co., Ltd.`/6757.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TTW | 台灣虎航 | 台灣虎航股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,AIC,9912,AIC,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,ALEXANDER MARINE,8478,"Alexander Marine Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Alexander Marine Co., Ltd.`/8478.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: Ocean Alexander | 東哥企業股份有限公司 | 東哥遊艇",1.0000,verified_tw_current_round7
